##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	00050101.aligned-bwa.sorted-samtools.merged.rh.dedupped.bam
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
1111	8	-0.029637682999165804
1111	9	-0.03307760680561245
1111	10-14	-0.023074139217492018
1111	15-19	-0.03128546905084306
1111	20-24	-0.028989390510965052
1111	25-29	-0.04136062716203526
1111	30-34	-0.008591321929650064
1111	35-39	-0.007333387874083996
1111	40-44	-0.015416713652605551
1111	45-49	-0.021961028863337617
1111	50-54	0.002172070532090231
1111	55-59	-0.019755020822472602
1111	60-64	0.003093001103508186
1111	65-69	0.007693528924960447
1111	70-74	-0.01664828035847421
1111	75-79	0.013964693104227877
1111	80-84	0.03259803089613911
1111	85-89	-1.4043719529155396E-4
1111	90-94	0.007075475424564104
1111	95-99	0.026851492738686034
1111	100-104	0.03915526958354576
1111	105-109	0.0684770441376159
1111	110-114	0.0406499686670756
1111	115-119	0.08643957967895943
1111	120-124	0.09707405055900864
1111	125-129	0.12887704151164314
1111	130-134	0.07780047844561722
1111	135-139	0.17239896740648675
1111	140-144	0.2263919441970117
1111	145-149	0.22351005499123033
1111	150-151	0.22120758151429243
1112	1	-0.08055717453924416
1112	2	-0.11775476284272202
1112	3	-0.07480981824041066
1112	4	-0.06244077297925088
1112	5	-0.10129746077435442
1112	6	-0.07482363151289206
1112	7	-0.025823677927412803
1112	8	-0.027187483916570443
1112	9	-0.06820196246119536
1112	10-14	-0.05280805758263085
1112	15-19	-0.04344566496480695
1112	20-24	-0.04979797732174518
1112	25-29	-0.045247044080518606
1112	30-34	-0.03793644440327171
1112	35-39	-0.032445407142617455
1112	40-44	-0.056755832644860504
1112	45-49	-0.033478038205970506
1112	50-54	-0.002062340089153736
1112	55-59	-0.05037829680184558
1112	60-64	-0.03845207710703846
1112	65-69	-0.013074056841517745
1112	70-74	-0.03815625334673456
1112	75-79	-0.026373798843195573
1112	80-84	-0.0014069282717343867
1112	85-89	-0.0247604908159218
1112	90-94	-0.012188975662034807
1112	95-99	-0.003046565995795447
1112	100-104	0.022156476598581776
1112	105-109	0.023383268466254492
1112	110-114	0.008003087762141092
1112	115-119	0.045362829819637795
1112	120-124	0.056901133973418894
1112	125-129	0.07631702704376409
1112	130-134	0.04533849700332837
1112	135-139	0.12034772979473018
1112	140-144	0.16890015977416795
1112	145-149	0.1633921817448183
1112	150-151	0.17345465944772798
1113	1	-0.014298002416907707
1113	2	-0.07872843195158907
1113	3	-0.05896549095314896
1113	4	-0.04764979884829046
1113	5	-0.09808242599566341
1113	6	-0.020313581311178552
1113	7	-0.0016928046643798211
1113	8	-0.018164044142501723
1113	9	4.974537828204006E-4
1113	10-14	-0.031723787032738926
1113	15-19	-0.022434360868714975
1113	20-24	-0.032070753609488634
1113	25-29	-0.03365120910388697
1113	30-34	-0.015183142105037462
1113	35-39	-0.0053311315212596355
1113	40-44	-0.03809954189357967
1113	45-49	-0.03351937454202414
1113	50-54	-0.02327778509027212
1113	55-59	-0.026027347637572973
1113	60-64	-0.032292387535378
1113	65-69	-0.025582767412878127
1113	70-74	-0.03493462865461794
1113	75-79	0.004184172534237973
1113	80-84	0.01789383615295037
1113	85-89	0.004942813568568738
1113	90-94	0.004927859442247495
1113	95-99	0.005663709790574956
1113	100-104	0.0507301537403535
1113	105-109	0.04836311636256596
1113	110-114	0.0346145243145628
1113	115-119	0.06437986733291723
1113	120-124	0.09410532431282803
1113	125-129	0.12605428226932958
1113	130-134	0.08429158454509178
1113	135-139	0.14253884947351025
1113	140-144	0.22168469805536262
1113	145-149	0.19585785747187145
1113	150-151	0.19125416535921858
1114	1	-0.07807580775613587
1114	2	-0.046857480733628165
1114	3	-0.05327282261180244
1114	4	-0.07239029693344179
1114	5	-0.0739526285149239
1114	6	-0.049200678963806865
1114	7	-0.03874112112926298
1114	8	-0.026944795466882
1114	9	-0.03932210328089525
1114	10-14	-0.03194132991850296
1114	15-19	-0.030861474126929522
1114	20-24	-0.03491836725439157
1114	25-29	-0.032801409121148595
1114	30-34	-0.014798688178629504
1114	35-39	-0.011169959470656465
1114	40-44	-0.024309604342420243
1114	45-49	-0.020623256312156002
1114	50-54	-0.015162315894116318
1114	55-59	-0.011573610024804282
1114	60-64	-0.01188632409127166
1114	65-69	-0.004640107947537331
1114	70-74	-0.028813541444250745
1114	75-79	0.010811339340897064
1114	80-84	0.028920340707315972
1114	85-89	-0.021894032284016873
1114	90-94	-0.007952804865063001
1114	95-99	0.017349984770199
1114	100-104	0.026937056003909277
1114	105-109	0.03208619348347952
1114	110-114	0.03921297396544077
1114	115-119	0.049681409070430504
1114	120-124	0.1113054016105508
1114	125-129	0.10125949159305492
1114	130-134	0.0712106478051524
1114	135-139	0.15967708736754815
1114	140-144	0.20992673167364018
1114	145-149	0.207758118271407
1114	150-151	0.20096326819489718
1115	1	-0.10177002807973423
1115	2	-0.06000520764804662
1115	3	-0.05529221864280487
1115	4	-0.054332061041797886
1115	5	-0.1105097003645028
1115	6	-0.06462609480879422
1115	7	-0.013484258439369512
1115	8	-0.03201727940857779
1115	9	-0.02206135863833225
1115	10-14	-0.026119403213186843
1115	15-19	-0.024972261282584896
1115	20-24	-0.026606714479036953
1115	25-29	-0.0321748406177349
1115	30-34	-0.010883555152972235
1115	35-39	-0.01610232911817633
1115	40-44	-0.032238988502591326
1115	45-49	-0.008240862126669413
1115	50-54	-0.0022409933519327296
1115	55-59	-0.004371383805597873
1115	60-64	-0.03574267355404004
1115	65-69	-0.010921450470583238
1115	70-74	-0.01640502655227749
1115	75-79	0.004249031793982283
1115	80-84	0.0417376433989034
1115	85-89	-0.01368010607935588
1115	90-94	2.467388306115481E-5
1115	95-99	-0.018559164593305866
1115	100-104	0.020717826181304133
1115	105-109	0.03883097919351286
1115	110-114	0.014631385135736252
1115	115-119	0.05849247713403116
1115	120-124	0.0690066286024944
1115	125-129	0.11686420548308263
1115	130-134	0.0562569642640014
1115	135-139	0.13858616628338183
1115	140-144	0.21151797866240685
1115	145-149	0.1943162634203972
1115	150-151	0.2254395799732123
1116	1	-0.10033318314494721
1116	2	-0.07025235520440276
1116	3	-0.06900471344638959
1116	4	-0.07072423180063225
1116	5	-0.06048355090155866
1116	6	-0.05211667008407517
1116	7	-0.019868205479433243
1116	8	-0.019298955836973164
1116	9	-0.046459829413414866
1116	10-14	-0.02751975897911052
1116	15-19	-0.013663250110035108
1116	20-24	-0.025377973614006066
1116	25-29	-0.042446315812654234
1116	30-34	-0.00529453474253927
1116	35-39	0.004759585127331434
1116	40-44	-0.03464011458438421
1116	45-49	-0.012649356919347099
1116	50-54	-0.0069076700860506435
1116	55-59	-0.01608269124983508
1116	60-64	-0.01941480109196192
1116	65-69	-0.009722466540800667
1116	70-74	-0.020147102150403384
1116	75-79	-0.0030659609946610544
1116	80-84	0.03715942482362067
1116	85-89	0.0160154984310239
1116	90-94	0.018227316320405862
1116	95-99	0.01526844349582035
1116	100-104	0.04982021905362899
1116	105-109	0.04724597548486287
1116	110-114	0.0508562113690445
1116	115-119	0.06172303310912497
1116	120-124	0.08751923812097573
1116	125-129	0.11207888977167357
1116	130-134	0.07239524443006928
1116	135-139	0.15847056538634519
1116	140-144	0.22481008428424332
1116	145-149	0.19562236221145213
1116	150-151	0.19533593192941368
1117	1	-0.12599854970030577
1117	2	-0.10594683957786799
1117	3	-0.08076366454638162
1117	4	-0.03242790817530761
1117	5	-0.09226924084142496
1117	6	-0.039084778314027346
1117	7	-0.0037791483012128424
1117	8	-0.016694140527107493
1117	9	-0.009549128337368984
1117	10-14	-0.03395915846950004
1117	15-19	-0.029174306322303778
1117	20-24	-0.03885572372750801
1117	25-29	-0.030279335877693825
1117	30-34	-0.009792903965610833
1117	35-39	-0.009434461632586988
1117	40-44	-0.03420559067846085
1117	45-49	-0.02688238835997936
1117	50-54	-0.015325176850090827
1117	55-59	-0.016011328570151306
1117	60-64	-0.015737776210009713
1117	65-69	-0.016413903496712123
1117	70-74	-0.02778977605318289
1117	75-79	-0.014170854141674738
1117	80-84	-0.0035297823065718603
1117	85-89	-0.02078534943982646
1117	90-94	-0.00926062015354745
1117	95-99	-3.364339078757439E-4
1117	100-104	0.047992045496670244
1117	105-109	0.05972198812560947
1117	110-114	0.013290368665010988
1117	115-119	0.046177324494799166
1117	120-124	0.07467710746681888
1117	125-129	0.1110086282768421
1117	130-134	0.061011779571664704
1117	135-139	0.12071188047897863
1117	140-144	0.19306759818055497
1117	145-149	0.17755207410882434
1117	150-151	0.20453432418645434
1118	1	-0.08849413821342011
1118	2	-0.0510734486464699
1118	3	-0.050844084573263615
1118	4	-0.05093747837167939
1118	5	-0.06724214956430075
1118	6	-0.03375977184284551
1118	7	0.006120397543632805
1118	8	-0.009151192820887388
1118	9	-0.01608751982259804
1118	10-14	-0.015206009755338812
1118	15-19	-0.023577416525881745
1118	20-24	-0.020874249081842322
1118	25-29	-0.02071522570562223
1118	30-34	0.007375777366682712
1118	35-39	0.0015468317640952023
1118	40-44	-0.007771042767636516
1118	45-49	-0.009964705041404898
1118	50-54	-0.0011041734171897133
1118	55-59	-7.773930328625056E-4
