#Position (bp)	Coverage
2.7254091405E9	0.0
2.7332520445E9	0.0
2.7410949485E9	0.0
2.7489378525E9	0.0
2.7567807565E9	0.0
2.7646236605E9	0.0
2.7724665645E9	0.0
2.7790017065E9	0.0
2.7829231585E9	0.0
2.7881523725E9	100.37395791980944
2.7959952765E9	38.32792489617136
2.8038381805E9	28.668042132696275
2.8116810845E9	39.72705259620814
2.8195239885E9	40.59021507697648
2.826595366E9	56.94986435978673
2.830516818E9	0.0
2.8352097965E9	0.0
2.8430527005E9	0.0
2.8508956045E9	0.0
2.8587385085E9	0.0
2.8665814125E9	0.0
2.8744243165E9	0.0
2.879697813E9	0.0
2.883619265E9	0.0
2.8901101245E9	0.0
2.8979530285E9	0.0
2.9057959325E9	0.0
2.9136388365E9	0.0
2.9214817405E9	0.0
2.9293246445E9	0.0
2.9371675485E9	0.0
2.9450104525E9	0.0
2.9528533565E9	0.0
2.9606962605E9	0.0
2.9685391645E9	0.0
2.9763820685E9	0.0
2.9842249725E9	0.0
2.9920678765E9	0.0
2.9999107805E9	0.0
3.0077536845E9	0.0
3.0155965885E9	0.0
3.0234394925E9	0.0
3.0312823965E9	0.0
3.035762133E9	0.0
3.039683585E9	0.0
3.0469682045E9	0.0
3.0548111085E9	0.0
3.0626540125E9	0.0
3.0704969165E9	0.0
3.0783398205E9	0.0
3.0861827245E9	0.0
3.09289908E9	0.0
3.0957472E9	0.0
3.0960741645E9	0.0
3.0966431255E9	0.0
3.097033233E9	0.0
3.097223862E9	0.0
3.0976333385E9	0.0
3.0999444835E9	0.0
3.1038659355E9	0.0
3.106263621E9	0.0
3.1090424555E9	0.0
3.112490271E9	0.0
3.1148319025E9	0.0
3.1184476155E9	0.0
3.1211700535E9	0.0
3.1234760455E9	0.0
3.1273974975E9	0.0
3.129861781E9	0.0
3.1304963135E9	0.0
3.1306072185E9	0.0
3.130645263E9	0.0
3.130708893E9	0.0
3.1308388725E9	0.0
3.131017327E9	0.0
3.1311289185E9	0.0
3.131167044E9	0.0
3.1320275095E9	0.0
3.1328866725E9	0.0
3.1329460765E9	0.0
3.1330740255E9	0.0
3.13318182E9	0.0
3.1332044515E9	0.0
3.133252927E9	0.0
3.133378856E9	0.0
3.1334722815E9	0.0
3.1335694055E9	0.0
3.1337461175E9	0.0
3.133921666E9	0.0
3.1340726445E9	0.0
3.134227776E9	0.0
3.1344001955E9	0.0
3.134572417E9	0.0
3.134739065E9	0.0
3.1349092375E9	0.0
3.1350797375E9	0.0
3.135238337E9	0.0
3.135409466E9	0.0
3.135593124E9	0.0
3.135773198E9	0.0
3.135968631E9	0.0
3.1360817215E9	0.0
3.1361534125E9	0.0
3.1362821595E9	0.0
3.136356676E9	0.0
3.136388478E9	0.0
3.1364240165E9	0.0
3.1364580355E9	0.0
3.136501332E9	0.0
3.136544568E9	0.0
3.1365820705E9	0.0
3.1366202745E9	0.0
3.136664175E9	0.0
3.136707078E9	0.0
3.1367439595E9	0.0
3.136781838E9	0.0
3.1368238805E9	0.0
3.136866718E9	0.0
3.13691015E9	0.0
3.136951785E9	0.0
3.136990075E9	0.0
3.1370274775E9	0.0
3.1370647655E9	0.0
3.1371028695E9	0.0
3.1371420135E9	0.0
