QueryName	ReferenceStart	ReferenceEnd	PrimerPair	Primer1	Primer1Start	Primer2	Primer2Start	IsSecondary	IsSupplementary	Start	End	CorrectlyPaired
8db09f2a-de97-4ebd-80ac-fdd69d356cad	19	405	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	11	nCoV-2019_1_RIGHT	5	False	False	30	410	1
7e19f74f-8d51-427d-8345-f3e264bfe09f	19	402	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	11	nCoV-2019_1_RIGHT	8	False	False	30	410	1
20f9fdf4-5fd8-43a1-95d6-702c9f85bcc3	19	408	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	11	nCoV-2019_1_RIGHT	2	False	False	30	410	1
4b849e15-66ba-4000-ad67-70f6aef47389	19	414	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	11	nCoV-2019_1_RIGHT	4	False	False	30	410	1
075a058d-0d1d-4741-a766-2d8ff1a91e8c	19	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	11	nCoV-2019_1_RIGHT	0	False	False	30	410	1
41e763e0-9273-4ec2-aca5-04d9c5413644	20	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	10	nCoV-2019_1_RIGHT	0	False	False	30	410	1
9518353b-8dcc-460f-9801-2be35ffc6a19	22	411	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	8	nCoV-2019_1_RIGHT	1	False	False	30	410	1
9bd6c9e7-e630-471b-88f5-f0f46e5b3767	23	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	7	nCoV-2019_1_RIGHT	0	False	False	30	410	1
2912dba0-4acb-4b30-aa79-115c7c6e3c6c	23	413	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	7	nCoV-2019_1_RIGHT	3	False	False	30	410	1
80de96c0-f65f-45b6-9962-0646f207ffb2	23	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	7	nCoV-2019_1_RIGHT	0	False	False	30	410	1
44523a40-9bde-4046-89ef-7ca03a2f3cb3	23	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	7	nCoV-2019_1_RIGHT	0	False	False	30	410	1
c57294a2-2078-43a5-896d-d83ec0b9fe98	23	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	7	nCoV-2019_1_RIGHT	0	False	False	30	410	1
317fbf56-b542-4a0f-acf3-e36f025b4101	23	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	7	nCoV-2019_1_RIGHT	0	False	False	30	410	1
a4cd4659-062a-4dc9-82c2-d61f3ad0d9f6	23	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	7	nCoV-2019_1_RIGHT	0	False	False	30	410	1
78fb8f49-a575-4539-8fba-8288bb9d9f21	23	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	7	nCoV-2019_1_RIGHT	0	False	False	30	410	1
67eb7df5-1ecd-42a4-a0b3-2b80badd2aa9	23	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	7	nCoV-2019_1_RIGHT	0	False	False	30	410	1
a4a7a211-436f-44e0-8827-7cfc8088b69c	23	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	7	nCoV-2019_1_RIGHT	0	False	False	30	410	1
1b224db2-acce-49b6-be69-959d7168e1af	23	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	7	nCoV-2019_1_RIGHT	0	False	False	30	410	1
b262bb87-ac45-4d70-9cea-ceef35f15715	23	396	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	7	nCoV-2019_1_RIGHT	14	False	False	30	410	1
ba7bb039-336b-41d3-9874-f77f6b9fe9ed	23	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	7	nCoV-2019_1_RIGHT	0	False	False	30	410	1
b08f18d5-e241-419c-84a7-b8fd2ef62f7b	23	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	7	nCoV-2019_1_RIGHT	0	False	False	30	410	1
ff269daa-5f56-4909-9a50-ceae4e9b14fe	23	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	7	nCoV-2019_1_RIGHT	0	False	False	30	410	1
94dbf3d7-2868-4ead-aa6f-f326f8e12f61	23	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	7	nCoV-2019_1_RIGHT	0	False	False	30	410	1
933cf7a7-f129-40ed-a632-a4b827bd817d	23	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	7	nCoV-2019_1_RIGHT	0	False	False	30	410	1
72dd72f4-eec6-42af-a3a3-8608b4546c01	23	408	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	7	nCoV-2019_1_RIGHT	2	False	False	30	410	1
0c5600f5-1f4e-44e5-b4e2-9569167edf64	23	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	7	nCoV-2019_1_RIGHT	0	False	False	30	410	1
e194ed04-d9a1-4fcb-9078-e655d1ab28d0	23	411	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	7	nCoV-2019_1_RIGHT	1	False	False	30	410	1
82ed6669-1913-4776-b994-df807a10cde3	23	402	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	7	nCoV-2019_1_RIGHT	8	False	False	30	410	1
4185bd0d-9aeb-4580-95a5-9c6fafcdae4a	23	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	7	nCoV-2019_1_RIGHT	0	False	False	30	410	1
00de1a4c-70c4-4302-8f91-541bcb8af02f	23	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	7	nCoV-2019_1_RIGHT	0	False	False	30	410	1
3b9ca7a0-d6a0-4df9-896f-5207ff68864f	23	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	7	nCoV-2019_1_RIGHT	0	False	False	30	410	1
4dfeded9-c0b4-421a-a3d7-191deb9a6309	23	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	7	nCoV-2019_1_RIGHT	0	False	False	30	410	1
c9c345a1-775b-43b9-812b-1fec8ac7192e	23	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	7	nCoV-2019_1_RIGHT	0	False	False	30	410	1
1cb0e08d-5a51-40d3-8f00-90d4b99be187	23	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	7	nCoV-2019_1_RIGHT	0	False	False	30	410	1
90e01110-2ab2-481b-8f6c-5302c44635c1	23	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	7	nCoV-2019_1_RIGHT	0	False	False	30	410	1
fbd12065-9835-45e9-8109-aa92c0d1aba0	23	414	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	7	nCoV-2019_1_RIGHT	4	False	False	30	410	1
0969d0f3-69c2-4642-980b-f81ad16e2af1	23	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	7	nCoV-2019_1_RIGHT	0	False	False	30	410	1
b2d278de-a815-4952-af27-43109a288d62	23	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	7	nCoV-2019_1_RIGHT	0	False	False	30	410	1
60012d2b-b46e-445d-b116-680f846fca05	23	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	7	nCoV-2019_1_RIGHT	0	False	False	30	410	1
0dc8846e-61cc-4706-bafd-0b6eedce34ba	24	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	6	nCoV-2019_1_RIGHT	0	False	False	30	410	1
08cd85d7-30b2-4e2f-9d92-d76a770ccb8d	24	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	6	nCoV-2019_1_RIGHT	0	False	False	30	410	1
0ce9ee69-e59c-41c2-a1e3-66f985b87b62	25	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	5	nCoV-2019_1_RIGHT	0	False	False	30	410	1
105afd88-08ed-480a-b9b2-acf8c7f8dae5	25	408	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	5	nCoV-2019_1_RIGHT	2	False	False	30	410	1
c7bfa05a-177d-4a83-a45d-f14f8907e970	25	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	5	nCoV-2019_1_RIGHT	0	False	False	30	410	1
197e8890-1cb3-4c52-a783-5ef3ce80953a	26	411	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	1	False	False	30	410	1
74fdf93b-4411-4aba-8346-7c443da2eead	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
8fbace70-be6b-4be2-b03c-9265c1693576	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
cdf1ccd8-e62c-4d17-a585-08865efc0fc8	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
6644b5b9-2379-4973-bd68-1ddd0213ec19	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
39768156-8beb-405b-8ed5-3bd6e37fd0c5	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
8d8fb274-c69e-49e2-ba8e-a412f8e413be	26	401	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	9	False	False	30	410	1
14ffb7b2-06a7-4561-bdb6-2d3ec2f3bad8	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
f3bb541b-f333-434e-b757-0b783f0d2d39	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
d43fedc0-7d4f-41f7-a466-7d8041945891	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
413c8cd0-a114-4a0b-b6e1-67d943710f1b	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
734f5d5f-7cac-4c9f-985a-21cc8449dcfb	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
1ea4f93b-2066-4e38-8ed1-94d9a936589a	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
4d7be9cd-c4bd-4d48-aba6-2a75a24134d7	26	403	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	7	False	False	30	410	1
978e62be-cd62-4d22-8fcc-77f5247ae26f	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
a9570fab-0478-454c-a6c7-6cf597bb2cbe	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
1e728e07-b0bb-471d-90f2-e5d9db419d49	26	413	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	3	False	False	30	410	1
ef6a7d2b-10b7-46d0-acbd-be72157ef70c	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
93cf6162-df34-4ca6-936a-726bde0e4e40	26	411	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	1	False	False	30	410	1
1fa90ab5-e2df-4a26-927c-417b27602c0b	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
d94ed572-73b5-4373-b31c-342b22371c25	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
21105c83-6644-4d71-8556-946e755f681c	26	402	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	8	False	False	30	410	1
ddfb7564-2f34-40ad-bb84-b0c73842dba6	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
9e89fece-23f2-43ec-854e-ad93de3e2422	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
7f77550a-b260-4a08-b21b-b9797f6a1374	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
0e0ef677-3091-4009-a9f3-4aceea67b2df	26	353	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	57	False	False	30	410	1
d0978d77-5d60-4da7-afe9-1309ef1f2747	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
19dc7b84-0239-464b-ad76-02e32a1b0c06	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
78a461ab-da6d-4020-b7bd-16f001a1f73c	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
54ff6616-1fe7-42a4-aba7-818bddbb9c05	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
e0934972-d1d3-43a0-9fff-28179d6d635e	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
a61576dd-5f3b-4838-912f-b56061a39d35	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
631f03c6-71cf-419c-a93f-265ed4e9cd7f	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
40d2f9d7-9a4e-4128-b180-538a8f21557f	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
a3458ecb-f812-42f0-afe2-b7883661f6dd	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
57567da1-9840-41f6-b77a-f6044161aa45	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
54e4efb0-4172-4bb0-b9fa-106270a5ef6d	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
56af1dc8-0cbc-40e3-b36d-33ab734f41c0	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
312854b1-ae99-4907-88d0-2ab5a501a505	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
2ff023fc-8697-46ce-8448-6389d67f2a6d	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
dffc95a9-936d-4d7c-ab70-0da35003167b	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
a30ff398-9608-49a0-b41a-09dc82d19ccc	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
709f8c9f-3133-4d0e-8467-a9ee8cf9c9b2	26	414	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	4	False	False	30	410	1
b8af2f4c-e28f-4121-bd60-4ece6f758abc	26	413	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	3	False	False	30	410	1
07209f21-1c49-4422-923f-06b64060d9a1	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
dbe5a216-74d2-4ab2-989a-1e732479e26c	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
1205909c-a8c5-47e3-ac63-7488c873001f	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
acbdc2c3-680d-4185-b743-a3d58645ad05	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
06c11ecc-f3f5-4226-8b05-f526057023f4	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
72843926-3f6d-49f9-a389-2c646b76b5d2	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
2a1cb278-0190-436a-b994-29ffb3181209	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
bb688407-4a3a-4e37-865e-5b178ef85b04	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
40ec8ece-fc79-41a4-a7a8-beb256ee67e1	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
0eb444b7-c414-478d-a1c0-40f2399db0fd	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
a2f9ca8a-67bf-42b3-bde3-4d12072d0d3c	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
78e0ebb3-a87b-457b-bc79-e9b03d51b9d2	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
d1709bec-0e19-43cc-8d3d-091566ace51b	26	406	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	4	False	False	30	410	1
192dc9a1-9b20-4bf0-8dd9-18dc1ab69a08	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
9547070f-b3e3-4415-8187-c674c08185c1	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
25c8b4b6-3fd2-4504-b159-7fc5a746c7f0	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
004efdc5-3293-42b8-96b6-5e18255d53bd	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
35036619-c792-46c3-838d-a33afd728bd1	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
750692e6-bf64-4ce6-9dfe-bc8ef95aa2e4	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
2ff61452-564f-4fea-8281-76b48752b453	26	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	4	nCoV-2019_1_RIGHT	0	False	False	30	410	1
2c03f5fc-9a7b-479a-8d6c-a5bb76a79ed2	29	413	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	1	nCoV-2019_1_RIGHT	3	False	False	30	410	1
78cf30ba-8f84-45cd-b9b6-0bc6f3500787	29	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	1	nCoV-2019_1_RIGHT	0	False	False	30	410	1
9dbb8900-396e-4bce-a166-8b7106a9df18	29	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	1	nCoV-2019_1_RIGHT	0	False	False	30	410	1
9275bf6b-578d-4932-9497-3edab3850980	29	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	1	nCoV-2019_1_RIGHT	0	False	False	30	410	1
b18d0111-92d2-40d4-8542-1e795e985d37	29	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	1	nCoV-2019_1_RIGHT	0	False	False	30	410	1
0b36f8ff-137b-4fb5-b9f2-cdcd24c11bbe	29	409	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	1	nCoV-2019_1_RIGHT	1	False	False	30	410	1
b0c8ac79-4f01-4268-858e-6bf3ca1ae23a	29	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	1	nCoV-2019_1_RIGHT	0	False	False	30	410	1
7ef655aa-742b-4e33-921c-56bf7299bb6a	29	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	1	nCoV-2019_1_RIGHT	0	False	False	30	410	1
19fe5ec8-91ae-46c6-9a1f-af7de78f88b2	29	406	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	1	nCoV-2019_1_RIGHT	4	False	False	30	410	1
cc598169-e6f2-43bc-a3c7-0ca7474cc7b3	29	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	1	nCoV-2019_1_RIGHT	0	False	False	30	410	1
53e2bd6a-a4db-4ed2-8856-ff4b3b9fdc5d	29	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	1	nCoV-2019_1_RIGHT	0	False	False	30	410	1
99a9a03b-4141-4293-b7ec-9f858fd12029	29	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	1	nCoV-2019_1_RIGHT	0	False	False	30	410	1
2a1af239-3088-4861-b1f6-9ed8244678b8	29	413	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	1	nCoV-2019_1_RIGHT	3	False	False	30	410	1
15287253-bdc4-48b2-820b-650d043796b3	30	411	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	0	nCoV-2019_1_RIGHT	1	False	False	30	410	1
a4945a09-3976-459e-960d-1c8dedc94c3c	30	405	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	0	nCoV-2019_1_RIGHT	5	False	False	30	410	1
4ec6384b-c31e-458f-89ba-2a983ac49092	30	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	0	nCoV-2019_1_RIGHT	0	False	False	30	410	1
1c681663-8906-4829-a053-95a3e3d691cc	30	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	0	nCoV-2019_1_RIGHT	0	False	False	30	410	1
4b6414af-dcdf-45f3-b371-842b9243de8a	30	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	0	nCoV-2019_1_RIGHT	0	False	False	30	410	1
2133209d-f8a0-4f81-a13d-b5bb52057a59	30	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	0	nCoV-2019_1_RIGHT	0	False	False	30	410	1
d1403410-2d11-41e8-83e4-f06c83dd26e9	30	410	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	0	nCoV-2019_1_RIGHT	0	False	False	30	410	1
a486a837-33d7-4daf-a083-16dec617359e	30	394	nCoV-2019_1_LEFT_nCoV-2019_1_RIGHT	nCoV-2019_1_LEFT	0	nCoV-2019_1_RIGHT	16	False	False	30	410	1
