CTRL-rep1	CTRL-rep2	CTRL-rep3	ESRP-DKO-rep1	ESRP-DKO-rep2	ESRP-DKO-rep3	
38.88839	41.93875	40.92937	42.37931	47.00788	44.840137	
38.883747	41.97439	40.90471	42.372635	47.14915	44.873863	
38.861176	41.83519	40.512905	42.28476	47.065685	44.677273	
38.904064	41.7049	40.436935	42.252785	47.05442	44.799545	
38.902824	41.734966	40.487034	42.219376	47.160046	44.710705	
38.968327	41.827007	40.505074	42.248608	47.046593	44.716076	
38.99094	41.91499	40.511288	42.463688	47.18565	45.149372	
38.88662	42.118702	40.576748	42.43352	47.18814	45.12771	
38.860546	42.07279	40.51131	42.422348	47.1699	45.015984	
38.818596	41.955208	40.56561	42.418995	47.148403	45.06621	
38.761906	41.961884	40.5771	42.318027	47.20413	45.15693	
38.717686	41.9787	40.453514	42.265694	47.173164	45.18578	
38.827663	42.176205	40.497734	42.35578	47.047073	45.190586	
38.781178	42.249718	40.398865	42.197754	47.098965	45.189438	
38.826138	42.344982	40.394318	42.11573	47.12212	45.148106	
38.804546	42.360046	40.41932	42.203598	47.07143	45.119404	
38.970387	42.351017	40.392044	42.262093	47.142857	45.106895	
39.061504	42.05079	40.41932	42.260136	47.282585	45.129887	
39.05239	42.068848	40.547836	42.32469	47.238754	45.013794	
39.076397	42.01921	40.48861	42.295376	47.1188	44.985058	
39.157356	42.02486	40.394527	42.319054	47.08314	44.9252	
39.197487	41.9774	40.41277	42.435173	47.01501	44.86159	
39.174656	42.00113	40.3379	42.41263	47.062428	44.798153	
39.1373	41.9353	40.319633	42.399323	46.881943	44.79239	
39.232265	41.83049	40.339043	42.35374	46.71412	44.693195	
39.35166	41.58381	40.321144	42.262203	46.82986	44.75635	
39.387615	41.60388	40.502865	42.363224	46.969906	44.75173	
39.654022	41.69178	40.519497	42.496582	47.207657	44.824074	
39.594936	41.91409	40.52867	42.695206	47.12311	44.88889	
39.471806	41.810997	40.510323	42.736	47.092915	44.858795	
39.468895	41.897934	40.671642	42.648	46.916378	44.915413	
39.42396	41.83582	40.662457	42.858124	46.73574	44.800232	
39.420994	41.75862	40.61751	42.875	46.770397	44.40465	
39.516724	41.779953	40.536865	42.85862	46.63127	44.378345	
39.394463	41.775085	40.385235	42.75	46.731308	44.135513	
39.48097	41.752018	40.425606	42.735023	46.76285	44.103973	
39.373703	41.670902	40.504036	42.5818	46.882904	44.092396	
39.416378	41.598152	40.512703	42.53518	46.821804	43.9193	
39.41224	41.54157	40.535797	42.514416	46.881596	43.92164	
39.39261	41.479214	40.713295	42.57341	46.887455	43.898247	
39.401848	41.480927	40.7815	42.621964	47.002346	43.881733	
39.364895	41.482082	40.67361	42.58266	46.954224	43.77635	
39.290993	41.563656	40.710648	42.54682	46.926056	43.595547	
39.357967	41.430557	40.709152	42.609047	46.812206	43.555687	
39.41917	41.394676	40.79722	42.595818	46.913044	43.55803	
39.403004	41.505787	40.8223	42.62558	46.89189	43.57512	
39.377598	41.581207	40.93256	42.67093	46.90129	43.6792	
39.572422	41.60395	40.934807	42.731396	46.883667	43.62397	
39.683662	41.658905	40.910362	42.78114	46.888237	43.628674	
39.680187	41.67986	40.9895	42.723454	46.861176	43.512337	
39.63847	41.721447	41.149708	42.681446	46.92562	43.51412	
39.571926	41.719112	40.866512	42.637108	46.475178	43.428234	
39.519722	41.62937	40.895786	42.623833	46.54083	43.50118	
39.429234	41.573425	40.90398	42.678364	46.44852	43.505898	
39.315544	41.56826	40.92623	42.69006	46.325443	43.53546	
39.263645	41.616375	40.884075	42.65263	46.491707	43.698223	
39.246223	41.558548	41.055035	42.443275	46.459717	43.685207	
39.27178	41.55972	41.23302	42.475967	46.432465	43.891125	
38.939533	41.512882	41.113583	42.593895	46.60308	43.859005	
38.740696	40.618546	41.11241	42.636898	46.389088	43.71801	
38.648838	40.59507	41.01639	42.594593	46.33373	43.616116	
38.610466	40.6745	40.942554	42.632507	46.363094	43.68446	
38.606518	40.575794	40.882767	42.444576	46.310715	43.721233	
38.599533	40.580494	41.008224	42.48052	46.25714	43.66271	
38.571594	40.66941	41.056404	42.549114	46.300358	43.462543	
38.585766	40.59198	41.03298	42.55148	46.272076	43.346428	
38.582943	40.556736	40.837456	42.58225	46.342484	43.35995	
38.487118	40.49231	40.8125	42.539646	46.433174	43.28043	
38.56925	40.386982	40.91371	42.54083	46.15054	43.340504	
38.725353	40.446682	40.888626	42.47986	46.210526	43.03823	
38.754696	40.53025	40.97038	42.560425	46.238037	42.938995	
38.761456	40.474495	40.918148	42.43128	46.288624	42.973682	
38.769413	40.496437	40.918148	42.510662	46.297363	43.046707	
38.64	40.50594	41.089073	42.370106	46.276978	43.011974	
38.666668	40.429253	41.083332	42.288258	46.30168	43.016785	
38.79034	40.405243	41.122765	42.269276	46.27557	43.08873	
38.809917	40.443386	40.81623	42.234875	46.284336	43.192307	
38.691853	40.439808	40.81123	42.182682	46.23522	43.03971	
38.414692	40.41408	40.79162	42.22209	46.114597	43.021687	
38.542652	40.34767	40.918564	42.326992	46.137516	42.986748	
38.55463	40.313396	40.893158	42.354763	46.29867	43.20773	
38.549347	40.084927	40.9988	42.249405	46.337772	43.22491	
38.600716	40.119904	40.99279	42.308243	46.488483	43.274273	
38.739548	40.17548	40.95668	42.409092	46.53818	43.43932	
38.830143	40.221954	40.966267	42.40072	46.461166	43.516403	
38.899403	40.147522	40.908432	42.42395	46.389565	43.382748	
38.795208	40.0919	40.97222	42.683453	46.45322	43.641556	
38.772453	40.09322	41.066505	42.65228	46.616787	43.60584	
38.723354	40.117577	40.948006	42.657074	46.565693	43.62409	
38.84634	39.98295	41.012108	42.54742	46.610233	43.815853	
38.835335	40.086586	40.935757	42.46274	46.588306	43.808304	
38.826508	40.053658	40.843636	42.440434	46.460316	43.87775	
38.727055	39.986584	40.786407	42.45367	46.526318	43.829865	
38.683575	40.12347	40.720535	42.370636	46.47246	43.82742	
38.69007	40.127296	40.829685	42.080917	46.409313	43.764996	
38.61212	40.07598	40.90876	42.079712	46.430145	43.677696	
38.637577	40.060196	40.92195	42.072464	46.485256	43.645832	
38.686893	40.09717	40.881706	42.169285	46.5	43.58405	
38.585663	39.98032	40.85	42.23729	46.493217	43.68466	
38.543137	39.8647	40.814632	42.237576	46.391357	43.757053	
38.504253	39.96798	40.82561	42.255756	46.435104	43.737423	
38.590023	39.9532	40.847187	42.224243	46.560642	43.687115	
38.5146	39.89519	40.86186	42.14909	46.54208	43.581596	
38.61632	39.84094	40.814953	42.13107	46.623295	43.573185	
38.64312	39.957973	40.793865	42.159367	46.774193	43.477245	
38.54933	39.808407	40.692024	42.476887	46.81468	43.460026	
38.30451	39.6267	40.73678	42.42336	46.84453	43.2642	
38.412193	39.819305	40.725708	42.355232	46.741295	43.385185	
38.413918	39.669556	40.747536	42.38368	46.7699	43.471603	
38.452324	39.775154	41.119606	42.520832	46.733166	43.52905	
38.46699	39.86708	41.196297	42.5	46.76808	43.49444	
38.41299	39.962734	41.149567	42.38575	46.57553	43.562424	
38.58231	39.995018	40.98513	42.310345	46.585518	43.292953	
38.552277	39.990036	41.08809	42.268475	46.609238	43.189358	
38.58128	39.9788	41.17413	42.393078	46.7594	43.19307	
38.326355	39.972534	41.078358	42.385662	46.664993	43.25403	
38.490124	39.993744	40.97136	42.311497	46.57538	43.376705	
38.446915	39.9812	41.14125	42.35891	46.520756	43.334988	
38.329628	39.93852	41.195	42.35192	46.40428	43.330025	
38.246914	39.797993	41.186718	42.26923	46.191677	43.31304	
38.15926	39.80552	41.222084	42.243477	46.041615	43.2301	
38.184177	39.873116	41.273525	42.09938	46.060608	43.099625	
38.153656	39.86776	41.11809	42.04969	46.034134	43.011208	
38.12159	39.71753	41.20403	42.02985	46.053097	43.011223	
38.105457	39.716457	41.20328	42.02985	46.09608	43.013733	
37.966503	39.57741	41.083862	42.036068	46.062103	42.951187	
37.981342	39.66158	41.063614	42.011223	46.02788	42.90363	
37.91656	39.699745	41.017857	41.966335	45.987328	42.890976	
37.875156	39.872448	41.05499	41.87125	45.913704	42.927227	
37.631115	39.870846	41.049934	42.0201	45.925125	42.90578	
37.74937	40.144146	41.183804	42.219696	45.94275	42.8706	
37.63854	40.174194	41.091377	42.205807	45.947838	42.98237	
37.549118	40.24387	41.007732	42.166668	45.914757	42.9256	
37.511333	40.286453	41.024517	42.156567	45.96046	42.960907	
37.5	40.37775	41.2093	42.118835	45.96556	42.936947	
37.397224	40.221504	41.242893	42.125317	45.955242	42.83186	
37.422447	40.15803	41.190166	42.242695	45.958973	42.864555	
37.326607	40.180756	41.1022	42.357964	45.865383	42.940357	
37.329544	40.26206	41.073833	42.29172	46.001286	42.93528	
37.437973	40.388237	41.044098	42.309555	46.22208	42.837563	
37.282635	40.312828	41.07672	42.122448	46.179718	42.84371	
37.310913	40.324608	41.10273	42.08546	46.296917	42.72739	
37.45616	40.374016	41.222656	42.016582	46.327763	42.83908	
37.44402	40.448685	41.23729	42.153255	46.47558	42.88092	
37.630905	40.410526	41.210182	42.132824	46.48134	42.87452	
37.81258	40.227932	41.421467	42.14687	46.439434	43.077023	
37.712997	40.287598	41.32199	42.140484	46.287373	43.12098	
37.67053	40.373844	41.23953	42.20844	46.332905	43.122265	
37.598457	40.32761	41.23198	42.183098	46.40129	43.20077	
37.54639	40.21693	41.220474	42.06146	46.31783	43.18919	
37.410324	40.167988	41.289856	41.965385	46.17487	43.169884	
37.36129	40.201324	41.402905	42.034706	46.16213	43.34974	
37.470966	40.140396	41.376488	41.962727	46.177692	43.431168	
37.55886	40.36207	41.364597	41.964012	46.176624	43.471428	
37.545925	40.40849	41.334213	41.93959	46.08961	43.52474	
37.42044	40.318302	41.236458	41.916454	46.438232	43.46154	
37.544746	40.38247	41.27947	41.86247	46.42523	43.35593	
37.446033	40.367863	41.157825	41.88417	46.53064	43.380394	
37.382317	40.38	41.15538	41.893177	46.561928	43.3578	
37.36281	40.381844	41.189083	41.782497	46.408615	43.2962	
37.321613	40.48331	41.15333	41.779922	46.36209	43.294888	
37.329857	40.473965	41.157333	41.76319	46.458115	43.346004	
37.317234	40.471924	41.18667	41.77062	46.505898	43.385826	
37.47644	40.46524	41.178665	41.667526	46.45538	43.427822	
37.565445	40.40508	41.145332	41.583225	46.399475	43.657482	
37.614174	40.4492	41.168	41.60129	46.348682	43.607613	
37.560368	40.37968	41.132	41.613194	46.355263	43.610527	
37.48752	40.307487	41.05207	41.615284	46.286842	43.781292	
37.560528	40.403744	41.101467	41.600517	46.335968	43.824768	
37.554676	40.39706	41.11379	41.554546	46.370712	43.900795	
37.598946	40.343582	41.02276	41.574966	46.275726	43.98677	
37.593914	40.28075	40.906292	41.75457	46.400795	44.00797	
37.75232	40.374332	40.936996	41.776764	46.252647	43.851063	
37.792553	40.43909	40.829758	41.873203	46.246033	43.74967	
37.736702	40.491276	40.986576	41.922874	46.2	43.74366	
37.782665	40.50604	40.99597	41.904575	46.174202	43.868984	
37.926567	40.572582	40.879196	41.937172	46.155792	43.80455	
37.93708	40.64872	40.78331	42.102497	46.38933	43.83512	
37.84605	40.67838	40.814014	42.078842	46.353806	43.800266	
37.84739	40.64054	40.74124	42.005257	46.340454	43.627346	
37.973156	40.63008	40.736843	41.971092	46.304405	43.49598	
38.020214	40.73406	40.699055	41.990803	46.288383	43.427612	
38.109608	40.876358	40.7473	41.926414	46.42704	43.437584	
38.04342	40.86903	40.76081	41.90921	46.418232	43.341396	
38.04613	40.934425	40.58108	41.852436	46.420135	43.28629	
38.0597	40.930138	40.57027	41.769432	46.3651	43.348118	
37.97829	40.931507	40.6	41.734478	46.34899	43.345894	
37.993217	40.87123	40.525677	41.784676	46.40134	43.33782	
38.044838	40.850685	40.405148	41.67239	46.369625	43.34051	
38.025814	40.676308	40.386703	41.607143	46.405914	43.339622	
38.108696	40.84022	40.640816	41.579365	46.46371	43.291496	
38.255436	40.911846	40.51705	41.327587	46.55316	43.41272	
38.305706	40.96	40.547066	41.250996	46.648247	43.384304	
38.369564	41.048344	40.60959	41.31824	46.39946	43.37077	
38.48229	40.88781	40.48697	41.311584	46.385136	43.253044	
38.45504	40.99029	40.482143	41.288948	46.491894	43.19919	
38.441418	41.068054	40.487637	41.340878	46.44655	43.074524	
38.43247	40.916317	40.421486	41.334667	46.41599	43.061058	
38.420765	40.822872	40.374657	41.220295	46.25881	43.031208	
38.657066	40.780727	40.32138	41.298527	46.275066	43.12943	
39.357143	41.372906	39.96547	41.505363	46.265583	43.06948	
39.32187	41.318882	39.984787	41.473827	46.210026	43.186905	
39.41793	41.165035	40.29363	41.51613	46.31886	43.274967	
39.58114	41.247192	40.418056	41.513477	46.347828	43.266117	
39.568653	41.132023	40.379166	41.39946	46.372284	43.326923	
39.52843	41.150494	40.485397	41.26046	46.410328	43.24931	
39.510403	41.126583	40.54103	40.97973	46.56948	43.26621	
39.559723	40.973278	40.375523	40.87162	46.463215	43.20276	
39.62587	40.92827	40.399166	40.844593	46.435966	43.071724	
39.704735	40.8917	40.37691	40.76081	46.367847	43.02345	
39.70112	40.901546	40.329624	40.820652	46.449455	42.97652	
39.67458	40.845287	40.406685	40.792118	46.314636	43.176796	
39.664806	40.81294	40.491642	40.701088	46.30274	43.09392	
39.555866	40.832394	40.52022	40.75613	46.208218	43.05817	
39.47067	40.803947	40.530727	40.731243	46.09863	43.026352	
39.6	41.002827	40.551678	40.76093	46.240055	43.240276	
39.693275	41.033993	40.57762	40.628414	46.45179	43.302776	
39.751755	40.968838	40.518883	40.615597	46.433884	43.47149	
39.810394	41.06799	40.438374	40.562244	46.44475	43.48957	
39.812675	41.062412	40.330532	40.684933	46.540802	43.472878	
39.923836	41.102127	40.19888	40.62055	46.582294	43.601116	
39.92514	41.066666	40.168304	40.622772	46.52216	43.526535	
40.01556	41.09233	40.14205	40.573387	46.44799	43.275524	
40.080624	41.15625	40.12412	40.625	46.472954	43.44382	
40.062233	40.890625	40.17514	40.62586	46.212204	43.366573	
40.07082	40.90625	40.210453	40.65978	46.308334	43.70042	
40.104816	40.982906	40.209038	40.506207	46.389973	44.05226	
40.375355	41.09415	40.29787	40.46888	46.643856	44.132957	
40.340908	41.068474	40.24858	40.44383	46.663406	43.895184	
40.24574	40.892857	40.263157	40.467316	46.625698	43.719547	
40.204544	40.899857	39.92735	40.516712	46.550278	43.812767	
40.27738	40.808296	39.945713	40.58159	46.683914	43.77983	
40.27738	40.74821	39.982834	40.62151	46.672726	43.819347	
40.18919	40.693848	39.9299	40.648952	46.52168	43.756756	
40.20542	40.725323	40.025826	40.745453	46.47479	43.628735	
40.299	40.86266	39.906742	40.79021	46.459385	43.89189	
40.127323	40.892704	40.044605	40.77063	46.44039	43.83215	
40.074604	40.97711	40.079136	40.836136	46.533707	43.870556	
40.204315	40.939827	40.116547	41.02107	46.433804	43.85755	
40.16115	40.96413	40.1534	41.11252	46.335213	43.822857	
40.12536	40.998566	40.123188	41.13221	46.3338	43.802574	
38.79395	39.672882	40.110306	41.119717	46.389282	43.78623	
38.818443	39.637016	40.08866	41.260563	46.330044	43.7231	
38.77345	39.66523	39.972385	41.267982	46.42918	43.743885	
38.79624	39.68254	40.027615	41.27864	46.49787	43.70605	
38.811867	39.637283	40.07122	41.349857	46.623043	43.74711	
38.611595	39.48625	40.131004	40.983	46.480057	43.72688	
38.543606	39.39363	40.01019	40.99574	46.465813	43.807804	
38.49927	39.259045	39.902473	40.930298	46.51498	43.761562	
38.528465	39.288826	39.800583	40.925926	46.62518	43.803467	
38.573723	39.32656	39.909355	41.022858	46.528652	43.695087	
38.56642	39.29173	39.900585	40.818314	46.459885	43.52746	
38.854015	39.615383	39.79063	40.773964	46.393982	43.572254	
38.820175	39.658432	39.672035	40.743553	46.351505	43.534008	
38.711567	39.66134	39.734215	40.814922	46.189384	43.180233	
38.856304	39.455475	39.70692	40.84339	46.0964	43.263466	
38.790016	39.365498	39.770252	40.78993	45.94805	43.199707	
38.757355	39.42899	39.733433	40.770893	46.03618	43.370968	
38.820324	39.25915	39.73599	40.76445	46.04058	43.35389	
38.84786	39.158127	39.751846	40.731213	45.918724	43.210293	
38.77696	39.200584	39.610947	40.75398	45.921513	43.19412	
38.761833	39.09517	39.321007	40.735165	45.84884	43.10882	
38.816296	39.118595	39.253334	40.79855	45.704514	43.162003	
38.82641	39.1395	39.213333	40.728985	45.72449	43.15929	
38.799404	39.05147	39.24926	40.653122	45.491253	43.135693	
38.78125	39.07794	39.45104	40.606678	45.029156	43.200886	
38.74256	39.195587	39.478455	40.439766	45.07445	43.316566	
38.831345	39.275406	39.43388	40.460754	45.097954	43.41926	
38.7403	39.449852	39.447918	40.761696	45.2123	43.46439	
38.58806	39.324963	39.392857	40.754387	45.002937	43.630566	
38.656204	39.329395	39.47164	40.80527	44.99705	43.630016	
38.49477	39.363907	39.522453	40.910294	44.986687	43.616642	
38.403587	39.344215	39.545727	40.98088	44.860947	43.603268	
38.55755	39.194363	39.5	41.033924	44.844444	43.502228	
38.554558	39.1454	39.42943	40.87168	44.79346	43.297176	
38.791916	39.344215	39.474476	40.828907	44.765232	43.221397	
38.75225	39.315475	39.394894	40.99852	44.876305	43.18722	
38.733833	39.622025	39.527107	41.062313	44.86438	43.173847	
38.74247	39.48286	39.61991	41.028233	44.907463	42.988113	
38.7855	39.770958	39.65408	40.89896	45.115616	42.79346	
38.71861	39.787106	39.539394	40.842495	45.073574	42.867363	
38.84394	39.802097	39.521214	40.76453	45.125	42.839046	
38.895294	39.673164	39.407578	40.7403	45.05572	42.81222	
38.840668	39.644676	39.350533	40.87444	44.91265	42.937313	
38.767124	39.470764	39.261795	40.744743	44.76018	42.896862	
38.767124	39.472973	39.30289	40.630074	44.719032	43.03892	
38.66921	39.37143	39.461185	40.658646	44.71407	43.00599	
38.83792	39.43609	39.307926	40.65257	45.022694	42.93413	
38.80887	39.501507	39.32317	40.574017	44.756428	42.772453	
38.77064	39.479637	39.39329	40.595165	44.80909	42.731636	
38.81317	39.60272	39.399082	40.65106	44.895138	42.899097	
38.75038	39.61027	39.594803	40.637463	44.87082	42.724396	
38.565083	39.727684	39.612556	40.707577	44.79787	42.980392	
38.552147	39.65658	39.367535	40.79787	44.721035	42.880844	
38.512268	39.669697	39.366005	40.81611	44.771343	42.80694	
38.54908	39.7739	39.327717	40.899544	44.717987	42.865356	
38.572086	40.19301	39.527607	41.111282	44.682926	42.866665	
38.556747	40.187214	39.55368	41.172256	44.667683	42.925533	
38.486195	40.365295	39.466972	41.08994	44.61832	42.966515	
38.646152	40.522137	39.501537	41.048782	44.609493	43.04122	
38.54769	40.519085	39.32923	41.164635	44.58346	43.14832	
38.574074	40.491604	39.33898	41.134556	44.623276	42.957123	
38.58179	40.6422	39.26852	41.25574	44.730476	42.98928	
38.61051	40.71626	39.266975	41.315468	44.81874	42.950996	
38.62229	40.641106	39.36392	41.215927	44.82181	42.845093	
38.58514	40.65745	39.395023	41.10107	44.603687	42.791412	
38.568993	40.387096	39.35514	41.14264	44.522274	42.731594	
38.666668	40.51926	39.398438	41.230415	44.462963	42.74923	
38.82866	40.508476	39.440624	41.29231	44.578053	42.947693	
38.847115	40.468414	39.41471	41.545456	44.633125	42.896923	
38.859375	40.42681	39.32551	41.493046	44.652714	42.826153	
38.805946	40.448383	39.40945	41.518578	44.829193	42.825886	
38.89812	40.42373	39.32126	41.547287	44.825817	42.790447	
38.930817	40.488407	39.228348	41.67807	44.81493	42.828968	
38.970078	40.48607	39.287067	41.657852	44.73406	42.77932	
38.998425	40.58514	39.391785	41.65109	44.854687	42.825348	
39.037796	40.655815	39.376583	41.7	44.95768	42.795982	
39.08202	40.708073	39.18829	41.810642	44.971786	42.81453	
39.034756	40.62422	38.849445	41.81505	44.863636	42.658916	
38.93681	40.61275	38.843105	41.9011	44.90738	42.652714	
38.921013	40.556767	38.869633	41.83176	44.88697	42.702324	
39.02057	40.640186	38.813694	41.82205	44.982704	42.823257	
38.969936	40.523365	38.571655	41.870663	44.985806	42.897514	
38.869843	40.49298	38.496014	41.97943	45.22152	42.945396	
38.792065	40.51406	38.464115	41.988926	45.193344	42.88906	
38.83016	40.556427	38.440193	42.041138	45.061806	42.94992	
38.79365	40.59685	38.420128	42.152138	44.922344	43.10692	
38.759937	40.734596	38.38978	42.46105	44.83043	43.025158	
38.67675	40.737343	38.450478	42.473766	44.797146	43.03937	
38.59395	40.75119	38.5152	42.410175	44.861904	43.186413	
38.528664	40.801586	38.472	42.440193	44.81717	43.045815	
38.491226	40.71065	38.361736	42.472	44.54372	43.096367	
38.61563	40.72655	38.30386	42.2816	44.586647	43.16772	
38.755592	40.734077	38.305466	42.224358	44.66879	43.069622	
38.7184	40.7086	38.385853	42.120193	44.63376	43.03962	
38.76565	40.659237	38.332256	42.279743	44.5828	43.125397	
38.521667	40.374203	38.312904	42.332798	44.25796	43.085712	
38.446228	40.38118	38.47488	42.48871	44.21656	43.058823	
38.50722	40.383385	38.523502	42.663975	44.2608	43.3752	
38.494366	40.3904	38.424637	42.7411	44.330128	43.481716	
38.702267	40.52488	38.392857	42.839287	44.34455	43.562798	
38.574432	40.407703	38.435772	42.777596	44.320515	43.60191	
38.563107	40.560387	38.540718	42.797077	44.321545	43.480892	
38.575363	40.557167	38.508972	42.66504	44.250805	43.53503	
38.53647	40.615135	38.498367	42.738213	44.270096	43.528664	
38.423016	40.412903	38.383987	42.776875	44.42903	43.57484	
38.374393	40.516964	38.39216	42.845024	44.623585	43.603504	
38.38474	40.77922	38.52295	42.89689	44.915447	43.63099	
38.4772	40.77922	38.591805	42.888706	45.040783	43.63099	
38.51466	41.089287	38.655174	43.065468	45.078304	43.7072	
38.52778	40.998375	38.673233	43.027824	45.10621	43.703526	
38.553192	41.001625	38.657894	43.083744	45.080067	43.908653	
38.495907	40.988636	38.685337	43.082237	45.104748	43.94391	
38.42951	41.06504	38.624382	42.77467	45.159016	44.05145	
38.40328	40.89756	38.2916	42.792763	45.265575	43.961414	
38.42623	40.80488	38.215816	42.84704	45.365574	44.00161	
38.40656	40.988583	38.228996	42.92092	45.383606	43.658066	
38.336617	40.88562	38.25331	42.808895	45.303776	43.67747	
38.372322	40.88562	38.293533	42.952225	45.47204	43.635334	
38.423393	40.963993	38.531666	43.01318	45.546204	43.657467	
38.375618	40.932896	38.72241	43.009884	45.48099	43.699677	
38.35585	40.849426	38.770905	43.052807	45.49091	43.65366	
38.37397	40.849182	38.76382	43.08775	45.50248	43.549595	
38.239273	40.88013	38.984924	43.06136	45.52318	43.492683	
38.264027	41.09555	39.0201	43.11277	45.554634	43.532574	
38.158417	41.17822	39.048656	43.29236	45.754154	43.39088	
38.140263	41.16529	39.045303	43.321133	45.618332	43.451878	
38.125828	41.195686	38.947987	43.586666	45.570953	43.549755	
38.18543	41.180763	39.028667	43.69282	45.563545	43.57912	
38.20199	41.11111	38.993256	43.804348	45.613064	43.55974	
38.25207	41.126247	39.030407	43.984898	45.676716	43.401638	
38.28239	41.25291	39.0473	44.11111	45.721478	43.535305	
38.186356	41.232944	38.996616	44.243244	46.048656	43.59967	
38.73877	41.763725	39.064297	44.222973	46.122482	44.028008	
38.85	41.741665	39.096447	44.16554	46.303032	44.2562	
38.859768	41.745	39.11337	44.22804	46.403717	44.274834	
38.791317	41.75793	39.140438	44.196278	46.385136	44.296356	
38.79933	42.008377	39.329933	44.209812	46.535595	44.369205	
38.780937	41.77517	39.378193	44.26271	46.719387	44.41791	
38.82077	41.81879	39.370308	44.360546	46.738094	44.581394	
38.79397	41.419464	39.50512	44.287415	46.831635	44.63727	
38.643215	41.32269	39.437607	44.29932	46.827938	44.50749	
38.56784	41.338383	39.338463	44.309525	46.911415	44.592346	
38.4698	41.28283	39.26154	44.31005	46.921635	44.53411	
38.46812	41.25801	39.266666	44.223167	47.017036	44.5391	
38.386555	41.344593	39.260273	44.275978	46.86007	44.68	
38.282352	41.37331	39.231163	44.337307	46.77094	44.84808	
38.25714	41.41892	39.64151	44.29983	46.764103	44.896496	
38.2521	41.429054	39.668953	44.25724	46.820206	44.91806	
38.22521	41.52961	39.686108	44.31005	46.84734	44.988274	
38.41484	41.64068	39.756012	44.315163	46.83705	45.083893	
38.493244	41.66949	39.733677	44.298126	46.67354	45.135906	
38.462837	41.682514	39.877586	44.336754	46.77797	45.15604	
38.447636	41.533108	39.82556	44.360683	46.69191	45.05369	
38.48305	41.56826	39.84602	44.441025	46.739204	44.93624	
38.430508	41.50598	39.79931	44.664383	46.70639	44.927853	
38.32034	41.384617	39.81629	44.63185	46.687393	44.81376	
38.32428	41.43322	40.055458	44.64726	46.70639	44.870804	
38.382004	41.43911	40.048527	44.63356	46.87543	44.9899	
38.411564	41.542168	40.14435	44.814434	46.822918	44.920876	
38.29252	41.62867	40.083477	45.036083	46.793404	44.88533	
38.247017	41.551903	40.17073	45.017212	46.78125	44.89882	
38.197617	41.455017	40.106274	44.860584	46.78087	44.881958	
38.008533	41.34948	40.07143	44.917385	46.73519	45.0152	
38.05822	41.370884	39.8554	44.97586	46.706806	45.08277	
37.910957	41.35764	39.888306	44.86874	46.712044	44.905247	
37.929672	41.305557	39.81818	44.854923	46.69755	44.911865	
38.109776	41.439236	39.83916	44.854923	46.723778	45.314625	
38.16295	41.528694	39.737305	44.731834	46.795456	45.309525	
39.29674	42.79652	39.617542	44.694973	46.824867	45.190475	
39.288166	42.848694	39.573685	44.674175	46.737305	45.05612	
39.38765	42.911304	39.582455	44.348957	46.836555	45.073128	
39.363636	42.866085	39.622807	44.36111	46.71529	45.12947	
39.34134	42.888695	39.61579	44.453125	46.65202	45.124363	
39.324184	42.81533	39.570175	44.32639	46.398945	45.042664	
39.31904	42.79094	39.47193	44.403477	46.46573	45.10239	
39.327618	42.72822	39.44737	44.466087	46.3884	45.001705	
39.360207	42.703835	39.570175	44.47826	46.46127	44.969284	
39.32933	42.602787	39.613358	44.50261	46.3351	45.071796	
39.339622	42.63066	40.005283	44.50087	46.332157	45.107876	
39.43299	42.774868	39.896126	44.509563	46.293285	45.154373	
39.300686	42.96678	40.118164	44.549564	46.26502	44.943398	
39.23883	43.019264	40.210247	44.52174	46.306736	44.90378	
39.275864	43.14536	40.173145	44.38261	45.880993	44.846817	
39.37133	43.131348	40.274338	44.413914	45.849022	44.958622	
39.45927	43.09282	40.36106	44.39547	45.86121	44.99654	
39.435764	43.022766	40.304424	44.373474	45.83274	45.079586	
39.432293	42.966724	40.327435	44.343803	45.83452	44.927082	
39.46875	42.922943	40.38584	44.267483	45.74377	44.68	
39.458332	43.005264	40.304424	44.251747	45.683273	44.700348	
39.46261	42.92807	40.36814	44.31818	46.384342	44.77098	
39.525307	42.824562	40.4	44.38879	46.497326	44.807693	
39.585663	43.075573	40.47695	44.517544	46.857143	44.784966	
39.394047	42.954308	40.427303	44.531578	46.826786	44.718037	
39.35727	42.866432	40.324467	44.554386	46.648212	44.85639	
39.429073	42.94903	40.27305	44.61579	46.969643	44.912434	
39.45184	42.927944	40.363476	44.51845	46.87857	44.95965	
39.43958	42.906853	40.409573	44.393673	46.839287	44.982426	
39.38704	42.876762	40.37766	44.35211	46.760715	44.96661	
39.314587	42.998234	40.28064	44.306877	46.899643	45.14311	
39.355007	43.051235	40.305508	44.223988	46.79032	45.139576	
39.362038	43.0265	40.27176	44.08642	46.810036	44.950356	
39.391914	43.072567	40.17762	44.16755	46.856632	44.9539	
39.318104	43.100883	40.05338	44.035275	46.899643	45.02305	
39.210896	43.113274	40.103386	44.017635	46.802868	44.93085	
39.240772	43.143364	40.08556	43.93827	46.806103	44.95382	
39.23023	43.240707	40.146168	43.93651	46.87253	44.83126	
39.080845	43.219856	40.039215	44.024693	46.72662	44.824158	
39.151142	43.333927	40.11786	44.038868	46.78919	44.777977	
39.189808	43.33274	40.13393	43.918728	46.794594	44.637657	
