file	percent	reads	taxon_id	taxon_name
second_kaiju_MEM_verbose.out	0.000472	132	54526	Pelagibacterales
second_kaiju_MEM_verbose.out	0.000465	130	204433	Acidobacteriales
second_kaiju_MEM_verbose.out	0.000447	125	292629	Anaerolineales
second_kaiju_MEM_verbose.out	0.000422	118	218872	Fibrobacterales
second_kaiju_MEM_verbose.out	0.000408	114	1191478	Magnetococcales
second_kaiju_MEM_verbose.out	0.000408	114	1202465	Dehalococcoidales
second_kaiju_MEM_verbose.out	0.000400	112	649776	Synergistales
second_kaiju_MEM_verbose.out	0.000379	106	219686	Gemmatimonadales
second_kaiju_MEM_verbose.out	0.000358	100	52604	Pleurocapsales
second_kaiju_MEM_verbose.out	0.000350	98	1643688	Leptospirales
second_kaiju_MEM_verbose.out	0.000347	97	622452	Kineosporiales
second_kaiju_MEM_verbose.out	0.000333	93	1663425	Fimbriimonadales
second_kaiju_MEM_verbose.out	0.000322	90	2191	Methanomicrobiales
second_kaiju_MEM_verbose.out	0.000322	90	2258	Thermococcales
second_kaiju_MEM_verbose.out	0.000300	84	51291	Chlamydiales
second_kaiju_MEM_verbose.out	0.000300	84	186328	Entomoplasmatales
second_kaiju_MEM_verbose.out	0.000265	74	1235850	Methanomassiliicoccales
second_kaiju_MEM_verbose.out	0.000257	72	1643946	Kosmotogales
second_kaiju_MEM_verbose.out	0.000250	70	908621	Euzebyales
second_kaiju_MEM_verbose.out	0.000247	69	1644055	Haloferacales
second_kaiju_MEM_verbose.out	0.000243	68	1118	Chroococcales
second_kaiju_MEM_verbose.out	0.000243	68	415001	Puniceicoccales
second_kaiju_MEM_verbose.out	0.000229	64	119069	Hydrogenophilales
second_kaiju_MEM_verbose.out	0.000229	64	1240482	Orbales
second_kaiju_MEM_verbose.out	0.000222	62	68933	Thermales
second_kaiju_MEM_verbose.out	0.000207	58	2231	Archaeoglobales
second_kaiju_MEM_verbose.out	0.000207	58	114380	Desulfurococcales
second_kaiju_MEM_verbose.out	0.000200	56	475963	Caldilineales
second_kaiju_MEM_verbose.out	0.000193	54	1643682	Geodermatophilales
second_kaiju_MEM_verbose.out	0.000182	51	135615	Cardiobacteriales
second_kaiju_MEM_verbose.out	0.000172	48	2419	Thermotogales
second_kaiju_MEM_verbose.out	0.000164	46	2483366	Sedimentisphaerales
second_kaiju_MEM_verbose.out	0.000157	44	2281	Sulfolobales
second_kaiju_MEM_verbose.out	0.000139	39	388448	Ktedonobacterales
second_kaiju_MEM_verbose.out	0.000136	38	188710	Thermodesulfobacteriales
second_kaiju_MEM_verbose.out	0.000132	37	332160	Bryobacterales
second_kaiju_MEM_verbose.out	0.000125	35	2024979	Bacteriovoracales
second_kaiju_MEM_verbose.out	0.000100	28	570264	Methanocellales
second_kaiju_MEM_verbose.out	0.000097	27	84993	Acidimicrobiales
second_kaiju_MEM_verbose.out	0.000097	27	588673	Solirubrobacterales
second_kaiju_MEM_verbose.out	0.000089	25	2301	Thermoplasmatales
second_kaiju_MEM_verbose.out	0.000082	23	485256	Natranaerobiales
second_kaiju_MEM_verbose.out	0.000082	23	1382929	Ardenticatenales
second_kaiju_MEM_verbose.out	0.000082	23	1921782	Kiritimatiellales
second_kaiju_MEM_verbose.out	0.000079	22	2039638	Candidatus Nanopelagicales
second_kaiju_MEM_verbose.out	0.000075	21	189776	Thermomicrobiales
second_kaiju_MEM_verbose.out	0.000072	20	85014	Glycomycetales
second_kaiju_MEM_verbose.out	0.000072	20	191393	Deferribacterales
second_kaiju_MEM_verbose.out	0.000072	20	307595	Gloeobacterales
second_kaiju_MEM_verbose.out	0.000064	18	1775403	Nevskiales
second_kaiju_MEM_verbose.out	0.000064	18	1968909	Candidatus Nitrosocaldales
second_kaiju_MEM_verbose.out	0.000064	18	2066490	Emcibacterales
second_kaiju_MEM_verbose.out	0.000061	17	717963	Methylacidiphilales
second_kaiju_MEM_verbose.out	0.000061	17	1127829	Candidatus Brocadiales
second_kaiju_MEM_verbose.out	0.000054	15	453227	Desulfarculales
second_kaiju_MEM_verbose.out	0.000054	15	666506	Phycisphaerales
second_kaiju_MEM_verbose.out	0.000050	14	213113	Desulfurellales
second_kaiju_MEM_verbose.out	0.000046	13	641854	Elusimicrobiales
second_kaiju_MEM_verbose.out	0.000043	12	84996	Rubrobacterales
second_kaiju_MEM_verbose.out	0.000043	12	235899	Nautiliales
second_kaiju_MEM_verbose.out	0.000043	12	2024973	Silvanigrellales
second_kaiju_MEM_verbose.out	0.000039	11	85001	Sphaerobacterales
second_kaiju_MEM_verbose.out	0.000039	11	742030	Salinisphaerales
second_kaiju_MEM_verbose.out	0.000039	11	2138246	Coprothermobacterales
second_kaiju_MEM_verbose.out	0.000036	10	255473	Parvularculales
second_kaiju_MEM_verbose.out	0.000025	7	1692040	Acidiferrobacterales
second_kaiju_MEM_verbose.out	0.000025	7	1921002	Holosporales
second_kaiju_MEM_verbose.out	0.000025	7	1963360	Parachlamydiales
second_kaiju_MEM_verbose.out	0.000021	6	225057	Acidithiobacillales
second_kaiju_MEM_verbose.out	0.000018	5	203487	Dictyoglomales
second_kaiju_MEM_verbose.out	0.000014	4	580371	Mariprofundales
second_kaiju_MEM_verbose.out	0.000014	4	871006	Acidilobales
second_kaiju_MEM_verbose.out	0.000014	4	1643684	Nakamurellales
second_kaiju_MEM_verbose.out	0.000014	4	1755823	Egicoccales
second_kaiju_MEM_verbose.out	0.000014	4	1779134	Bradymonadales
second_kaiju_MEM_verbose.out	0.000007	2	1033996	Nitrososphaerales
second_kaiju_MEM_verbose.out	0.000004	1	189769	Chrysiogenales
second_kaiju_MEM_verbose.out	0.000004	1	622450	Actinopolysporales
second_kaiju_MEM_verbose.out	0.000004	1	693072	Caldisericales
second_kaiju_MEM_verbose.out	0.000004	1	1485951	Desulfurobacteriales
second_kaiju_MEM_verbose.out	0.000004	1	1676649	Limnochordales
second_kaiju_MEM_verbose.out	0.000004	1	2497644	Candidatus Babeliales
second_kaiju_MEM_verbose.out	0.017738	4961	10239	Viruses
second_kaiju_MEM_verbose.out	8.598927	2404935	NA	cannot be assigned to a (non-viral) order
second_kaiju_MEM_verbose.out	2.599685	727076	NA	unclassified
