file	percent	reads	taxon_id	taxon_name
first_kaiju_MEM_verbose.out	0.002595	695	1696	Brevibacterium
first_kaiju_MEM_verbose.out	0.002595	695	1813	Amycolatopsis
first_kaiju_MEM_verbose.out	0.002565	687	89966	Hymenobacter
first_kaiju_MEM_verbose.out	0.002386	639	1912215	Acidipropionibacterium
first_kaiju_MEM_verbose.out	0.002308	618	307628	Petrimonas
first_kaiju_MEM_verbose.out	0.002270	608	543311	Parvimonas
first_kaiju_MEM_verbose.out	0.002248	602	551	Erwinia
first_kaiju_MEM_verbose.out	0.002211	592	122277	Pectobacterium
first_kaiju_MEM_verbose.out	0.002087	559	644652	Gordonibacter
first_kaiju_MEM_verbose.out	0.002039	546	294702	Proteiniphilum
first_kaiju_MEM_verbose.out	0.001975	529	469	Acinetobacter
first_kaiju_MEM_verbose.out	0.001964	526	346096	Paludibacter
first_kaiju_MEM_verbose.out	0.001692	453	398041	Flavisolibacter
first_kaiju_MEM_verbose.out	0.001680	450	568	Hafnia
first_kaiju_MEM_verbose.out	0.001662	445	216851	Faecalibacterium
first_kaiju_MEM_verbose.out	0.001636	438	390846	Echinicola
first_kaiju_MEM_verbose.out	0.001598	428	586	Providencia
first_kaiju_MEM_verbose.out	0.001595	427	1780190	Izhakiella
first_kaiju_MEM_verbose.out	0.001580	423	1707	Cellulomonas
first_kaiju_MEM_verbose.out	0.001576	422	76831	Myroides
first_kaiju_MEM_verbose.out	0.001531	410	1298	Deinococcus
first_kaiju_MEM_verbose.out	0.001527	409	1253	Pediococcus
first_kaiju_MEM_verbose.out	0.001516	406	698776	Cellulosilyticum
first_kaiju_MEM_verbose.out	0.001497	401	323449	Pontibacter
first_kaiju_MEM_verbose.out	0.001460	391	872	Desulfovibrio
first_kaiju_MEM_verbose.out	0.001419	380	379899	Niabella
first_kaiju_MEM_verbose.out	0.001412	378	1379908	Rufibacter
first_kaiju_MEM_verbose.out	0.001412	378	1784836	Fermentimonas
first_kaiju_MEM_verbose.out	0.001378	369	830	Butyrivibrio
first_kaiju_MEM_verbose.out	0.001356	363	1654	Actinomyces
first_kaiju_MEM_verbose.out	0.001341	359	482	Neisseria
first_kaiju_MEM_verbose.out	0.001322	354	107	Spirosoma
first_kaiju_MEM_verbose.out	0.001296	347	89404	Glaciecola
first_kaiju_MEM_verbose.out	0.001296	347	114627	Alkaliphilus
first_kaiju_MEM_verbose.out	0.001277	342	133925	Olsenella
first_kaiju_MEM_verbose.out	0.001262	338	79328	Chitinophaga
first_kaiju_MEM_verbose.out	0.001243	333	635	Edwardsiella
first_kaiju_MEM_verbose.out	0.001240	332	970	Selenomonas
first_kaiju_MEM_verbose.out	0.001229	329	29487	Photorhabdus
first_kaiju_MEM_verbose.out	0.001202	322	1470540	Jeotgalibaca
first_kaiju_MEM_verbose.out	0.001187	318	156885	Thioflavicoccus
first_kaiju_MEM_verbose.out	0.001184	317	59739	Flammeovirga
first_kaiju_MEM_verbose.out	0.001161	311	308865	Elizabethkingia
first_kaiju_MEM_verbose.out	0.001146	307	2701	Gardnerella
first_kaiju_MEM_verbose.out	0.001146	307	1433993	Chryseolinea
first_kaiju_MEM_verbose.out	0.001139	305	906	Megasphaera
first_kaiju_MEM_verbose.out	0.001135	304	1903434	Atlantibacter
first_kaiju_MEM_verbose.out	0.001128	302	1637	Listeria
first_kaiju_MEM_verbose.out	0.001113	298	165695	Sphingobium
first_kaiju_MEM_verbose.out	0.001102	295	59740	Persicobacter
first_kaiju_MEM_verbose.out	0.001098	294	1769012	Arachidicoccus
first_kaiju_MEM_verbose.out	0.001090	292	265	Paracoccus
first_kaiju_MEM_verbose.out	0.001072	287	84565	Sodalis
first_kaiju_MEM_verbose.out	0.001046	280	33882	Microbacterium
first_kaiju_MEM_verbose.out	0.001038	278	657	Photobacterium
first_kaiju_MEM_verbose.out	0.001019	273	2093	Mycoplasma
first_kaiju_MEM_verbose.out	0.001016	272	33951	Acetobacterium
first_kaiju_MEM_verbose.out	0.001008	270	1582879	Ezakiella
first_kaiju_MEM_verbose.out	0.000963	258	105	Runella
