file	percent	reads	taxon_id	taxon_name
second_kaiju_MEM_verbose.out	0.000418	117	2737	Vagococcus
second_kaiju_MEM_verbose.out	0.000415	116	1234	Nitrospira
second_kaiju_MEM_verbose.out	0.000415	116	28105	Sinorhizobium
second_kaiju_MEM_verbose.out	0.000415	116	1664383	Pseudarcicella
second_kaiju_MEM_verbose.out	0.000408	114	61434	Dehalococcoides
second_kaiju_MEM_verbose.out	0.000408	114	162171	Magnetococcus
second_kaiju_MEM_verbose.out	0.000408	114	165697	Sphingopyxis
second_kaiju_MEM_verbose.out	0.000408	114	167375	Cyanobium
second_kaiju_MEM_verbose.out	0.000404	113	33024	Phascolarctobacterium
second_kaiju_MEM_verbose.out	0.000397	111	745	Pasteurella
second_kaiju_MEM_verbose.out	0.000397	111	33926	Candidatus Phytoplasma
second_kaiju_MEM_verbose.out	0.000397	111	167639	Ilyobacter
second_kaiju_MEM_verbose.out	0.000393	110	459786	Oscillibacter
second_kaiju_MEM_verbose.out	0.000393	110	649460	Filimonas
second_kaiju_MEM_verbose.out	0.000375	105	319458	Leadbetterella
second_kaiju_MEM_verbose.out	0.000372	104	1743	Propionibacterium
second_kaiju_MEM_verbose.out	0.000365	102	990721	Christensenella
second_kaiju_MEM_verbose.out	0.000354	99	59753	Alcanivorax
second_kaiju_MEM_verbose.out	0.000350	98	44474	Pleurocapsa
second_kaiju_MEM_verbose.out	0.000350	98	361177	Altererythrobacter
second_kaiju_MEM_verbose.out	0.000350	98	499228	Tepidanaerobacter
second_kaiju_MEM_verbose.out	0.000347	97	33981	Kineococcus
second_kaiju_MEM_verbose.out	0.000347	97	178469	Arenibacter
second_kaiju_MEM_verbose.out	0.000347	97	511678	Aliivibrio
second_kaiju_MEM_verbose.out	0.000347	97	1822464	Paraburkholderia
second_kaiju_MEM_verbose.out	0.000343	96	262	Francisella
second_kaiju_MEM_verbose.out	0.000343	96	263377	Salipiger
second_kaiju_MEM_verbose.out	0.000343	96	674734	Alloactinosynnema
second_kaiju_MEM_verbose.out	0.000343	96	869806	Marivirga
second_kaiju_MEM_verbose.out	0.000340	95	911	Nitrobacter
second_kaiju_MEM_verbose.out	0.000340	95	2747	Carnobacterium
second_kaiju_MEM_verbose.out	0.000340	95	379546	Aciduliprofundum
second_kaiju_MEM_verbose.out	0.000340	95	1069494	Trueperella
